
0,999903;167,4
0,999903;167,3
0,999902;167,2
0,999902;167,1
0,999902;167
0,999901;166,9
0,999901;166,8
0,9999;166,7
0,9999;166,6
0,9999;166,5
0,999899;166,4
0,999899;166,3
0,999899;166,2
0,999898;166,1
0,999898;166
0,999898;165,9
0,999897;165,8
0,999897;165,7
0,999896;165,6
0,999896;165,5
0,999896;165,4
0,999895;165,3
0,999895;165,2
0,999895;165,1
0,999894;165
0,999894;164,9
0,999894;164,8
0,999893;164,7
0,999893;164,6
0,999892;164,5
0,999892;164,4
0,999892;164,3
0,999891;164,2
0,999891;164,1
0,999891;164
0,99989;163,9
0,99989;163,8
0,999889;163,7
0,999889;163,6
0,999889;163,5
0,999888;163,4
0,999888;163,3
0,999888;163,2
0,999887;163,1
0,999887;163
0,999886;162,9
0,999886;162,8
0,999886;162,7
0,999885;162,6
0,999885;162,5
0,999885;162,4
0,999884;162,3
0,999884;162,2
0,999883;162,1
0,999883;162
0,999883;161,9
0,999882;161,8
0,999882;161,7
0,999882;161,6
0,999881;161,5
0,999881;161,4
0,99988;161,3
0,99988;161,2
0,99988;161,1
0,999879;161
0,999879;160,9
0,999878;160,8
0,999878;160,7
0,999878;160,6
0,999877;160,5
0,999877;160,4
0,999876;160,3
0,999876;160,2
0,999876;160,1
0,999875;160
0,999875;159,9
0,999875;159,8
0,999874;159,7
0,999874;159,6
0,999873;159,5
0,999873;159,4
0,999873;159,3
0,999872;159,2
0,999872;159,1
0,999871;159
0,999871;158,9
0,999871;158,8
0,99987;158,7
0,99987;158,6
0,999869;158,5
0,999869;158,4
0,999869;158,3
0,999868;158,2
0,999868;158,1
0,999867;158
0,999867;157,9
0,999867;157,8
0,999866;157,7
0,999866;157,6
0,999865;157,5
0,999865;157,4
0,999865;157,3
0,999864;157,2
0,999864;157,1
0,999863;157
0,999863;156,9
0,999863;156,8
0,999862;156,7
0,999862;156,6
0,999861;156,5
0,999861;156,4
0,999861;156,3
0,99986;156,2
0,99986;156,1
0,999859;156
0,999859;155,9
0,999858;155,8
0,999858;155,7
0,999858;155,6
0,999857;155,5
0,999857;155,4
0,999856;155,3
0,999856;155,2
0,999856;155,1
0,999855;155
0,999855;154,9
0,999854;154,8
0,999854;154,7
0,999854;154,6
0,999853;154,5
0,999853;154,4
0,999852;154,3
0,999852;154,2
0,999851;154,1
0,999851;154
0,999851;153,9
0,99985;153,8
0,99985;153,7
0,999849;153,6
0,999849;153,5
0,999848;153,4
0,999848;153,3
0,999848;153,2
0,999847;153,1
0,999847;153
0,999846;152,9
0,999846;152,8
0,999845;152,7
0,999845;152,6
0,999845;152,5
0,999844;152,4
0,999844;152,3
0,999843;152,2
0,999843;152,1
0,999842;152
0,999842;151,9
0,999842;151,8
0,999841;151,7
0,999841;151,6
0,99984;151,5
0,99984;151,4
0,999839;151,3
0,999839;151,2
0,999839;151,1
0,999838;151
0,999838;150,9
0,999837;150,8
0,999837;150,7
0,999836;150,6
0,999836;150,5
0,999835;150,4
0,999835;150,3
0,999835;150,2
0,999834;150,1
0,999834;150
0,999833;149,9
0,999833;149,8
0,999832;149,7
0,999832;149,6
0,999831;149,5
0,999831;149,4
0,999831;149,3
0,99983;149,2
0,99983;149,1
0,999829;149
0,999829;148,9
0,999828;148,8
0,999828;148,7
0,999827;148,6
0,999827;148,5
0,999827;148,4
0,999826;148,3
0,999826;148,2
0,999825;148,1
0,999825;148
0,999824;147,9
0,999824;147,8
0,999823;147,7
0,999823;147,6
0,999822;147,5
0,999822;147,4
0,999821;147,3
0,999821;147,2
0,999821;147,1
0,99982;147
0,99982;146,9
0,999819;146,8
0,999819;146,7
0,999818;146,6
0,999818;146,5
0,999817;146,4
0,999817;146,3
0,999816;146,2
0,999816;146,1
0,999815;146
0,999815;145,9
0,999815;145,8
0,999814;145,7
0,999814;145,6
0,999813;145,5
0,999813;145,4
0,999812;145,3
0,999812;145,2
0,999811;145,1
0,999811;145
0,99981;144,9
0,99981;144,8
0,999809;144,7
0,999809;144,6
0,999808;144,5
0,999808;144,4
0,999807;144,3
0,999807;144,2
0,999806;144,1
0,999806;144
0,999805;143,9
0,999805;143,8
0,999804;143,7
0,999804;143,6
0,999803;143,5
0,999803;143,4
0,999803;143,3
0,999802;143,2
0,999802;143,1
0,999801;143
0,999801;142,9
0,9998;142,8
0,9998;142,7
0,999799;142,6
0,999799;142,5
0,999798;142,4
0,999798;142,3
0,999797;142,2
0,999797;142,1
0,999796;142
0,999796;141,9
0,999795;141,8
0,999795;141,7
0,999794;141,6
0,999794;141,5
0,999793;141,4
0,999793;141,3
0,999792;141,2
0,999792;141,1
0,999791;141
0,999791;140,9
0,99979;140,8
0,99979;140,7
0,999789;140,6
0,999789;140,5
0,999788;140,4
0,999788;140,3
0,999787;140,2
0,999787;140,1
0,999786;140
0,999786;139,9
0,999785;139,8
0,999785;139,7
0,999784;139,6
0,999784;139,5
0,999783;139,4
0,999783;139,3
0,999782;139,2
0,999781;139,1
0,999781;139
0,99978;138,9
0,99978;138,8
0,999779;138,7
0,999779;138,6
0,999778;138,5
0,999778;138,4
0,999777;138,3
0,999777;138,2
0,999776;138,1
0,999776;138
0,999775;137,9
0,999775;137,8
0,999774;137,7
0,999774;137,6
0,999773;137,5
0,999773;137,4
0,999772;137,3
0,999772;137,2
0,999771;137,1
0,999771;137
0,99977;136,9
0,999769;136,8
0,999769;136,7
0,999768;136,6
0,999768;136,5
0,999767;136,4
0,999767;136,3
0,999766;136,2
0,999766;136,1
0,999765;136
0,999765;135,9
0,999764;135,8
0,999764;135,7
0,999763;135,6
0,999762;135,5
0,999762;135,4
0,999761;135,3
0,999761;135,2
0,99976;135,1
0,99976;135
0,999759;134,9
0,999759;134,8
0,999758;134,7
0,999758;134,6
0,999757;134,5
0,999756;134,4
0,999756;134,3
0,999755;134,2
0,999755;134,1
0,999754;134
0,999754;133,9
0,999753;133,8
0,999753;133,7
0,999752;133,6
0,999751;133,5
0,999751;133,4
0,99975;133,3
0,99975;133,2
0,999749;133,1
0,999749;133
0,999748;132,9
0,999747;132,8
0,999747;132,7
0,999746;132,6
0,999746;132,5
0,999745;132,4
0,999745;132,3
0,999744;132,2
0,999743;132,1
0,999743;132
0,999742;131,9
0,999742;131,8
0,999741;131,7
0,999741;131,6
0,99974;131,5
0,999739;131,4
0,999739;131,3
0,999738;131,2
0,999738;131,1
0,999737;131
0,999736;130,9
0,999736;130,8
0,999735;130,7
0,999735;130,6
0,999734;130,5
0,999734;130,4
0,999733;130,3
0,999732;130,2
0,999732;130,1
0,999731;130
0,999731;129,9
0,99973;129,8
0,999729;129,701
0,999729;129,601
0,999728;129,501
0,999728;129,401
0,999727;129,301
0,999726;129,201
0,999726;129,101
0,999725;129,001
0,999725;128,901
0,999724;128,801
0,999723;128,701
0,999723;128,601
0,999722;128,501
0,999722;128,401
0,999721;128,301
0,99972;128,201
0,99972;128,101
0,999719;128,001
0,999719;127,901
0,999718;127,801
0,999717;127,701
0,999717;127,601
0,999716;127,501
0,999716;127,401
0,999715;127,301
0,999714;127,201
0,999714;127,101
0,999713;127,001
0,999712;126,901
0,999712;126,801
0,999711;126,701
0,999711;126,601
0,99971;126,501
0,999709;126,401
0,999709;126,301
0,999708;126,201
0,999707;126,101
0,999707;126,001
0,999706;125,901
0,999706;125,801
0,999705;125,701
0,999704;125,601
0,999704;125,501
0,999703;125,401
0,999702;125,301
0,999702;125,201
0,999701;125,101
0,9997;125,001
0,9997;124,901
0,999699;124,801
0,999699;124,701
0,999698;124,601
0,999697;124,501
0,999697;124,401
0,999696;124,301
0,999695;124,201
0,999695;124,101
0,999694;124,001
0,999693;123,901
0,999693;123,801
0,999692;123,701
0,999691;123,601
0,999691;123,501
0,99969;123,401
0,999689;123,301
0,999689;123,201
0,999688;123,101
0,999687;123,001
0,999687;122,901
0,999686;122,801
0,999685;122,701
0,999685;122,601
0,999684;122,501
0,999683;122,401
0,999683;122,301
0,999682;122,201
0,999681;122,101
0,999681;122,001
0,99968;121,901
0,99968;121,801
0,999679;121,701
0,999678;121,601
0,999677;121,501
0,999677;121,401
0,999676;121,301
0,999675;121,201
0,999675;121,101
0,999674;121,001
0,999673;120,901
0,999673;120,801
0,999672;120,701
0,999671;120,601
0,999671;120,501
0,99967;120,401
0,999669;120,301
0,999669;120,201
0,999668;120,101
0,999667;120,001
0,999667;119,901
0,999666;119,801
0,999665;119,701
0,999664;119,601
0,999664;119,501
0,999663;119,401
0,999662;119,301
0,999662;119,201
0,999661;119,101
0,99966;119,001
0,999659;118,901
0,999659;118,801
0,999658;118,701
0,999657;118,601
0,999657;118,501
0,999656;118,401
0,999655;118,301
0,999654;118,201
0,999654;118,101
0,999653;118,001
0,999652;117,901
0,999652;117,801
0,999651;117,701
0,99965;117,601
0,999649;117,501
0,999649;117,401
0,999648;117,301
0,999647;117,201
0,999647;117,101
0,999646;117,001
0,999645;116,901
0,999644;116,801
0,999644;116,701
0,999643;116,601
0,999642;116,501
0,999641;116,401
0,999641;116,301
0,99964;116,201
0,999639;116,101
0,999638;116,001
0,999638;115,901
0,999637;115,801
0,999636;115,701
0,999636;115,601
0,999635;115,501
0,999634;115,401
0,999633;115,301
0,999632;115,201
0,999632;115,101
0,999631;115,001
0,99963;114,901
0,999629;114,801
0,999629;114,701
0,999628;114,601
0,999627;114,501
0,999626;114,401
0,999626;114,301
0,999625;114,201
0,999624;114,101
0,999623;114,001
0,999623;113,901
0,999622;113,801
0,999621;113,701
0,99962;113,601
0,99962;113,501
0,999619;113,401
0,999618;113,301
0,999617;113,201
0,999616;113,101
0,999616;113,001
0,999615;112,901
0,999614;112,801
0,999613;112,701
0,999613;112,601
0,999612;112,501
0,999611;112,401
0,99961;112,301
0,999609;112,201
0,999609;112,101
0,999608;112,001
0,999607;111,901
0,999606;111,801
0,999605;111,701
0,999605;111,601
0,999604;111,501
0,999603;111,401
0,999602;111,301
0,999601;111,201
0,999601;111,101
0,9996;111,001
0,999599;110,901
0,999598;110,801
0,999597;110,701
0,999596;110,601
0,999596;110,501
0,999595;110,401
0,999594;110,301
0,999593;110,201
0,999592;110,101
0,999592;110,001
0,999591;109,901
0,99959;109,801
0,999589;109,701
0,999588;109,601
0,999587;109,501
0,999587;109,401
0,999586;109,301
0,999585;109,201
0,999584;109,101
0,999583;109,001
0,999582;108,901
0,999582;108,801
0,999581;108,701
0,99958;108,601
0,999579;108,501
0,999578;108,401
0,999577;108,301
0,999576;108,201
0,999576;108,101
0,999575;108,001
0,999574;107,901
0,999573;107,801
0,999572;107,701
0,999571;107,601
0,99957;107,501
0,99957;107,401
0,999569;107,301
0,999568;107,201
0,999567;107,101
0,999566;107,001
0,999565;106,901
0,999564;106,801
0,999563;106,701
0,999563;106,601
0,999562;106,501
0,999561;106,401
0,99956;106,301
0,999559;106,201
0,999558;106,101
0,999557;106,001
0,999556;105,901
0,999555;105,801
0,999555;105,701
0,999554;105,601
0,999553;105,501
0,999552;105,401
0,999551;105,301
0,99955;105,201
0,999549;105,101
0,999548;105,001
0,999547;104,901
0,999546;104,801
0,999546;104,701
0,999545;104,601
0,999544;104,501
0,999543;104,401
0,999542;104,301
0,999541;104,201
0,99954;104,101
0,999539;104,001
0,999538;103,901
0,999537;103,801
0,999536;103,701
0,999535;103,601
0,999534;103,501
0,999534;103,401
0,999533;103,301
0,999532;103,201
0,999531;103,101
0,99953;103,001
0,999529;102,901
0,999528;102,801
0,999527;102,701
0,999526;102,601
0,999525;102,501
0,999524;102,401
0,999523;102,301
0,999522;102,201
0,999521;102,101
0,99952;102,001
0,999519;101,901
0,999518;101,801
0,999517;101,701
0,999516;101,601
0,999515;101,501
0,999515;101,401
0,999514;101,301
0,999513;101,201
0,999512;101,101
0,999511;101,001
0,99951;100,901
0,999509;100,801
0,999508;100,701
0,999507;100,601
0,999506;100,501
0,999505;100,401
0,999504;100,301
0,999503;100,201
0,999502;100,101
0,999501;100,001
0,9995;99,901
0,999499;99,801
0,999498;99,701
0,999497;99,601
0,999496;99,501
0,999495;99,401
0,999494;99,301
0,999493;99,201
0,999492;99,101
0,999491;99,001
0,99949;98,901
0,999489;98,801
0,999488;98,701
0,999487;98,601
0,999485;98,501
0,999484;98,401
0,999483;98,301
0,999482;98,201
0,999481;98,101
0,99948;98,001
0,999479;97,901
0,999478;97,801
0,999477;97,701
0,999476;97,601
0,999475;97,501
0,999474;97,401
0,999473;97,301
0,999472;97,201
0,999471;97,101
0,99947;97,001
0,999469;96,901
0,999468;96,801
0,999467;96,701
0,999466;96,601
0,999465;96,501
0,999463;96,401
0,999462;96,301
0,999461;96,201
0,99946;96,101
0,999459;96,001
0,999458;95,901
0,999457;95,801
0,999456;95,701
0,999455;95,601
0,999454;95,501
0,999453;95,401
0,999452;95,301
0,99945;95,201
0,999449;95,101
0,999448;95,001
0,999447;94,901
0,999446;94,801
0,999445;94,701
0,999444;94,601
0,999443;94,501
0,999442;94,401
0,99944;94,301
0,999439;94,201
0,999438;94,101
0,999437;94,001
0,999436;93,901
0,999435;93,801
0,999434;93,701
0,999432;93,6011
0,999431;93,5011
0,99943;93,4011
0,999429;93,3011
0,999428;93,2011
0,999427;93,1011
0,999426;93,0011
0,999424;92,9011
0,999423;92,8011
0,999422;92,7011
0,999421;92,6011
0,99942;92,5011
0,999419;92,4011
0,999417;92,3011
0,999416;92,2011
0,999415;92,1011
0,999414;92,0011
0,999413;91,9011
0,999412;91,8011
0,99941;91,7011
0,999409;91,6011
0,999408;91,5011
0,999407;91,4011
0,999406;91,3011
0,999404;91,2011
0,999403;91,1011
0,999402;91,0011
0,999401;90,9011
0,9994;90,8011
0,999398;90,7011
0,999397;90,6011
0,999396;90,5011
0,999395;90,4011
0,999393;90,3011
0,999392;90,2011
0,999391;90,1011
0,99939;90,0011
0,999389;89,9011
0,999387;89,8011
0,999386;89,7011
0,999385;89,6011
0,999384;89,5011
0,999382;89,4011
0,999381;89,3011
0,99938;89,2011
0,999379;89,1011
0,999377;89,0011
0,999376;88,9011
0,999375;88,8011
0,999374;88,7011
0,999372;88,6011
0,999371;88,5011
0,99937;88,4011
0,999368;88,3011
0,999367;88,2011
0,999366;88,1011
0,999365;88,0011
0,999363;87,9011
0,999362;87,8011
0,999361;87,7011
0,999359;87,6011
0,999358;87,5011
0,999357;87,4011
0,999355;87,3011
0,999354;87,2011
0,999353;87,1012
0,999352;87,0012
0,99935;86,9012
0,999349;86,8012
0,999348;86,7012
0,999346;86,6012
0,999345;86,5012
0,999344;86,4012
0,999342;86,3012
0,999341;86,2012
0,99934;86,1012
0,999338;86,0012
0,999337;85,9012
0,999336;85,8012
0,999334;85,7012
0,999333;85,6012
0,999331;85,5012
0,99933;85,4012
0,999329;85,3012
0,999327;85,2012
0,999326;85,1012
0,999325;85,0012
0,999323;84,9012
0,999322;84,8012
0,99932;84,7012
0,999319;84,6012
0,999318;84,5012
0,999316;84,4012
0,999315;84,3012
0,999313;84,2012
0,999312;84,1012
0,999311;84,0012
0,999309;83,9012
0,999308;83,8012
0,999306;83,7012
0,999305;83,6012
0,999303;83,5012
0,999302;83,4012
0,999301;83,3012
0,999299;83,2012
0,999298;83,1012
0,999296;83,0012
0,999295;82,9012
0,999293;82,8012
0,999292;82,7012
0,99929;82,6012
0,999289;82,5012
0,999287;82,4012
0,999286;82,3012
0,999285;82,2012
0,999283;82,1012
0,999282;82,0012
0,99928;81,9012
0,999279;81,8012
0,999277;81,7012
0,999276;81,6012
0,999274;81,5012
0,999273;81,4012
0,999271;81,3012
0,99927;81,2012
0,999268;81,1012
0,999267;81,0012
0,999265;80,9012
0,999264;80,8012
0,999262;80,7012
0,99926;80,6012
0,999259;80,5013
0,999257;80,4013
0,999256;80,3013
0,999254;80,2013
0,999253;80,1013
0,999251;80,0013
0,99925;79,9013
0,999248;79,8013
0,999246;79,7013
0,999245;79,6013
0,999243;79,5013
0,999242;79,4013
0,99924;79,3013
0,999239;79,2013
0,999237;79,1013
0,999235;79,0013
0,999234;78,9013
0,999232;78,8013
0,999231;78,7013
0,999229;78,6013
0,999227;78,5013
0,999226;78,4013
0,999224;78,3013
0,999222;78,2013
0,999221;78,1013
0,999219;78,0013
0,999218;77,9013
0,999216;77,8013
0,999214;77,7013
0,999213;77,6013
0,999211;77,5013
0,999209;77,4013
0,999208;77,3013
0,999206;77,2013
0,999204;77,1013
0,999203;77,0013
0,999201;76,9013
0,999199;76,8013
0,999198;76,7013
0,999196;76,6013
0,999194;76,5013
0,999192;76,4013
0,999191;76,3013
0,999189;76,2013
0,999187;76,1013
0,999186;76,0013
0,999184;75,9013
0,999182;75,8013
0,99918;75,7013
0,999179;75,6013
0,999177;75,5013
0,999175;75,4013
0,999173;75,3013
0,999172;75,2013
0,99917;75,1013
0,999168;75,0013
0,999166;74,9013
0,999164;74,8013
0,999163;74,7013
0,999161;74,6013
0,999159;74,5013
0,999157;74,4013
0,999155;74,3013
0,999154;74,2013
0,999152;74,1013
0,99915;74,0014
0,999148;73,9014
0,999146;73,8014
0,999145;73,7014
0,999143;73,6014
0,999141;73,5014
0,999139;73,4014
0,999137;73,3014
0,999135;73,2014
0,999133;73,1014
0,999132;73,0014
0,99913;72,9014
0,999128;72,8014
0,999126;72,7014
0,999124;72,6014
0,999122;72,5014
0,99912;72,4014
0,999118;72,3014
0,999116;72,2014
0,999115;72,1014
0,999113;72,0014
0,999111;71,9014
0,999109;71,8014
0,999107;71,7014
0,999105;71,6014
0,999103;71,5014
0,999101;71,4014
0,999099;71,3013
0,999097;71,2013
0,999095;71,1013
0,999093;71,0013
0,999091;70,9013
0,999089;70,8013
0,999087;70,7013
0,999085;70,6013
0,999083;70,5013
0,999081;70,4013
0,999079;70,3013
0,999077;70,2013
0,999075;70,1013
0,999073;70,0013
0,999071;69,9013
0,999069;69,8013
0,999067;69,7012
0,999065;69,6012
0,999063;69,5012
0,999061;69,4012
0,999059;69,3012
0,999057;69,2012
0,999054;69,1012
0,999052;69,0012
0,99905;68,9012
0,999048;68,8012
0,999046;68,7012
0,999044;68,6012
0,999042;68,5012
0,99904;68,4012
0,999038;68,3012
0,999035;68,2012
0,999033;68,1012
0,999031;68,0011
0,999029;67,9011
0,999027;67,8011
0,999025;67,7011
0,999022;67,6011
0,99902;67,5011
0,999018;67,4011
0,999016;67,3011
0,999014;67,2011
0,999011;67,1011
0,999009;67,0011
0,999007;66,9011
0,999005;66,8011
0,999002;66,7011
0,999;66,6011
0,998998;66,5011
0,998996;66,401
0,998993;66,301
0,998991;66,201
0,998989;66,101
0,998987;66,001
0,998984;65,901
0,998982;65,801
0,99898;65,701
0,998977;65,601
0,998975;65,501
0,998973;65,401
0,99897;65,301
0,998968;65,201
0,998966;65,101
0,998963;65,001
0,998961;64,901
0,998959;64,8009
0,998956;64,7009
0,998954;64,6009
0,998951;64,5009
0,998949;64,4009
0,998947;64,3009
0,998944;64,2009
0,998942;64,1009
0,998939;64,0009
0,998937;63,9009
0,998935;63,8009
0,998932;63,7009
0,99893;63,6009
0,998927;63,5009
0,998925;63,4009
0,998922;63,3009
0,99892;63,2009
0,998917;63,1008
0,998915;63,0008
0,998912;62,9008
0,99891;62,8008
0,998907;62,7008
0,998905;62,6008
0,998902;62,5008
0,998899;62,4008
0,998897;62,3008
0,998894;62,2008
0,998892;62,1008
0,998889;62,0008
0,998886;61,9008
0,998884;61,8008
0,998881;61,7008
0,998879;61,6008
0,998876;61,5007
0,998873;61,4007
0,998871;61,3007
0,998868;61,2007
0,998865;61,1007
0,998863;61,0007
0,99886;60,9007
0,998857;60,8007
0,998855;60,7007
0,998852;60,6007
0,998849;60,5007
0,998847;60,4007
0,998844;60,3007
0,998841;60,2007
0,998838;60,1007
0,998836;60,0007
0,998833;59,9007
0,99883;59,8006
0,998827;59,7006
0,998824;59,6006
0,998822;59,5006
0,998819;59,4006
0,998816;59,3006
0,998813;59,2006
0,99881;59,1006
0,998807;59,0006
0,998805;58,9006
0,998802;58,8006
0,998799;58,7006
0,998796;58,6006
0,998793;58,5006
0,99879;58,4006
0,998787;58,3006
0,998784;58,2005
0,998781;58,1005
0,998778;58,0005
0,998775;57,9005
0,998772;57,8005
0,998769;57,7005
0,998766;57,6005
0,998763;57,5005
0,99876;57,4005
0,998757;57,3005
0,998754;57,2005
0,998751;57,1005
0,998748;57,0005
0,998745;56,9005
0,998742;56,8005
0,998739;56,7005
0,998736;56,6004
0,998733;56,5004
0,998729;56,4004
0,998726;56,3004
0,998723;56,2004
0,99872;56,1004
0,998717;56,0004
0,998714;55,9004
0,99871;55,8004
0,998707;55,7004
0,998704;55,6004
0,998701;55,5004
0,998698;55,4004
0,998694;55,3004
0,998691;55,2004
0,998688;55,1004
0,998684;55,0004
0,998681;54,9003
0,998678;54,8003
0,998674;54,7003
0,998671;54,6003
0,998668;54,5003
0,998664;54,4003
0,998661;54,3003
0,998658;54,2003
0,998654;54,1003
0,998651;54,0003
0,998647;53,9003
0,998644;53,8003
0,998641;53,7003
0,998637;53,6003
0,998634;53,5003
0,99863;53,4003
0,998627;53,3002
0,998623;53,2002
0,99862;53,1002
0,998616;53,0002
0,998612;52,9002
0,998609;52,8002
0,998605;52,7002
0,998602;52,6002
0,998598;52,5002
0,998594;52,4002
0,998591;52,3002
0,998587;52,2002
0,998584;52,1002
0,99858;52,0002
0,998576;51,9002
0,998572;51,8002
0,998569;51,7001
0,998565;51,6001
0,998561;51,5001
0,998558;51,4001
0,998554;51,3001
0,99855;51,2001
0,998546;51,1001
0,998542;51,0001
0,998538;50,9001
0,998535;50,8001
0,998531;50,7001
0,998527;50,6001
0,998523;50,5001
0,998519;50,4001
0,998515;50,3001
0,998511;50,2001
0,998507;50,1001
0,998503;50
0,998499;49,9
0,998495;49,8
0,998491;49,7
0,998487;49,6
0,998483;49,5
0,998479;49,4
0,998475;49,3
0,998471;49,2
0,998467;49,1
0,998462;49
0,998458;48,9
0,998454;48,8
0,99845;48,7
0,998446;48,6
0,998442;48,5
0,998437;48,3999
0,998433;48,2999
0,998429;48,1999
0,998424;48,0999
0,99842;47,9999
0,998416;47,8999
0,998412;47,7999
0,998407;47,6999
0,998403;47,5999
